CustomerID,Gender,MaritalStatus,YearlyIncome ,Revenue,Customer Value,OrderDate,Country,BirthDate,Age,Firstname,Lastname,,,,,
19925,M,Married,75001-100000,£859,Casual buyers,3/13/2014,United Kingdom,9/5/1965,48,JORDAN,Evans,,,,,
19926,M,Married,75001-100000,£668,Casual buyers,3/17/2014,Germany,2/12/1942,72,ALEX,Evans,,,,,
19927,M,Married,75001-100000,£597,Casual buyers,3/17/2014,Northwest,2/19/1972,42,PHILIP,Dominguez,,,,,
19928,M,Married,75001-100000,£15,Casual buyers,3/18/2014,Southwest,8/10/1947,66,EVAN,Green,,,,,
19929,M,Married,75001-100000,£66,Casual buyers,3/25/2014,Australia,2/27/1948,66,WALTER,Carlson,,,,,
19930,M,Married,75001-100000,"£2,564",Convinced seekers,3/28/2014,Southwest,4/24/1963,50,KYLE,Phillips,,,,,
19931,M,Married,75001-100000,£704,Casual buyers,3/28/2014,United Kingdom,4/24/1956,57,PHILIP,Romero,,,,,
19932,M,Married,75001-100000,£983,Casual buyers,4/1/2014,Australia,9/24/1964,49,NOAH,Clark,,,,,
19933,M,Married,75001-100000,"£1,988",Brand seekers,4/1/2014,Southwest,4/8/1967,46,JOSHUA,Clark,,,,,
19934,M,Married,75001-100000,£63,Casual buyers,4/2/2014,Northwest,3/4/1944,70,DAVE,Natsuhara,,,,,
19935,M,Married,75001-100000,£68,Casual buyers,4/8/2014,Canada,9/12/1972,41,ROGER,Zhang,,,,,
19936,M,Married,75001-100000,£863,Casual buyers,4/8/2014,Southwest,4/2/1971,43,ROY,Suri,,,,,
19937,M,Married,75001-100000,"£2,560",Convinced seekers,4/9/2014,Northwest,11/18/1969,44,FRANK,Carlson,,,,,
19938,M,Married,75001-100000,£836,Casual buyers,4/9/2014,Southwest,7/19/1966,47,ROY,Vazquez,,,,,
19939,M,Married,75001-100000,"£2,638",Convinced seekers,4/9/2014,Southwest,9/9/1975,38,WILLIE,Andersen,,,,,
19940,M,Married,75001-100000,£77,Casual buyers,4/10/2014,Canada,6/4/1951,62,ROBERT,Smith,,,,,
19941,M,Married,75001-100000,£36,Casual buyers,4/11/2014,Canada,2/13/1966,48,ALAN,Hu,,,,,
19942,M,Married,75001-100000,"£2,653",Convinced seekers,4/11/2014,Southwest,11/12/1962,51,SPENCER,Long,,,,,
19943,M,Married,75001-100000,£83,Casual buyers,4/11/2014,United Kingdom,12/10/1960,53,ROBERT,Jackson,,,,,
19944,M,Married,75001-100000,£77,Casual buyers,4/12/2014,Canada,5/13/1938,75,RUBEN,Prasad,,,,,
19945,M,Married,75001-100000,£30,Casual buyers,4/13/2014,Australia,2/27/1955,59,SETH,Kelly,,,,,
19946,M,Married,75001-100000,£115,Casual buyers,4/14/2014,France,12/22/1972,41,OMAR,Hu,,,,,
19947,M,Married,75001-100000,£6,Casual buyers,4/14/2014,Southwest,9/1/1940,73,ERIC,Wright,,,,,
19948,M,Married,75001-100000,£3,Casual buyers,4/15/2014,Canada,5/13/1938,75,RUBEN,Prasad,,,,,
19949,M,Married,75001-100000,"£2,702",Convinced seekers,4/16/2014,Germany,5/13/1954,59,TREVOR,Wood,,,,,
19950,M,Married,75001-100000,"£2,605",Convinced seekers,4/16/2014,Southwest,5/9/1962,51,AUSTIN,Martinez,,,,,
19951,M,Married,75001-100000,"£2,591",Convinced seekers,4/18/2014,France,11/3/1964,49,JONATHAN,Moore,,,,,
19952,M,Married,75001-100000,"£2,588",Convinced seekers,4/19/2014,Northwest,6/9/1960,53,CAMERON,Rodriguez,,,,,
19953,M,Married,75001-100000,"£2,591",Convinced seekers,4/19/2014,United Kingdom,7/20/1961,52,SEAN,Cox,,,,,
19954,M,Married,75001-100000,"£2,589",Convinced seekers,4/24/2014,Northwest,11/10/1961,52,CAMERON,Lee,,,,,
19955,M,Married,75001-100000,"£1,918",Brand seekers,4/25/2014,Australia,10/5/1950,63,ISAIAH,Evans,,,,,
19956,M,Married,75001-100000,£7,Casual buyers,4/25/2014,France,7/27/1975,38,NELSON,Rubio,,,,,
19957,M,Married,75001-100000,£34,Casual buyers,4/27/2014,Canada,12/1/1958,55,JORGE,Guo,,,,,
19958,M,Married,75001-100000,£44,Casual buyers,4/30/2014,United Kingdom,6/6/1957,56,ALEX,Campbell,,,,,
19959,M,Married,75001-100000,"£2,642",Convinced seekers,5/3/2014,Southwest,5/13/1958,55,ANDREW,Wilson,,,,,
19960,M,Married,75001-100000,"£1,939",Brand seekers,5/4/2014,France,11/14/1956,57,FRANK,Hernandez,,,,,
19961,M,Married,75001-100000,"£1,971",Brand seekers,5/4/2014,Northwest,2/9/1969,45,ORLANDO,Carlson,,,,,
19962,M,Married,75001-100000,"£2,644",Convinced seekers,5/5/2014,United Kingdom,3/12/1971,43,RANDY,Lu,,,,,
19963,M,Married,75001-100000,£44,Casual buyers,5/6/2014,Southwest,5/6/1970,44,DEVIN,Rivera,,,,,
19964,M,Married,75001-100000,£47,Casual buyers,5/9/2014,United Kingdom,10/17/1950,63,CLAYTON,Zhao,,,,,
19965,M,Married,75001-100000,£60,Casual buyers,5/10/2014,Australia,9/12/1956,57,JOHNNY,Pal,,,,,
19966,M,Married,75001-100000,£24,Casual buyers,5/11/2014,Canada,11/13/1954,59,ALEX,Nelson,,,,,
19967,M,Married,75001-100000,£72,Casual buyers,5/11/2014,Canada,4/21/1974,40,ROSS,Sanz,,,,,
19968,M,Married,75001-100000,£72,Casual buyers,5/11/2014,France,10/23/1948,65,JOEL,Jordan,,,,,
19969,M,Married,75001-100000,£10,Casual buyers,5/11/2014,United Kingdom,8/11/1954,59,SIMON,Pearson,,,,,
19970,M,Married,75001-100000,£98,Casual buyers,5/15/2014,Canada,5/16/1944,69,MARSHALL,Cai,,,,,
19971,M,Married,75001-100000,£9,Casual buyers,12/2/2013,Australia,10/26/1957,56,BLAKE,Bryant,,,,,
19972,M,Married,75001-100000,£77,Casual buyers,12/3/2013,Canada,2/6/1954,59,RICHARD,Sanders,,,,,
19973,M,Married,75001-100000,£10,Casual buyers,12/5/2013,Australia,8/2/1968,45,ALEXANDER,Lee,,,,,
19974,M,Married,75001-100000,"£1,895",Brand seekers,12/5/2013,Germany,1/5/1969,44,GREG,Taylor,,,,,
19975,M,Married,75001-100000,"£1,934",Brand seekers,12/9/2013,Southwest,5/5/1969,44,LUIS,Allen,,,,,
19976,M,Married,75001-100000,"£2,689",Convinced seekers,12/14/2013,Germany,11/22/1972,41,NOAH,Thomas,,,,,
19977,M,Married,75001-100000,£65,Casual buyers,12/15/2013,Australia,4/11/1955,58,KELVIN,Lin,,,,,
19978,M,Married,75001-100000,£94,Casual buyers,12/20/2013,Canada,3/27/1953,60,JACOB,Miller,,,,,
19979,M,Married,75001-100000,"£2,677",Convinced seekers,12/21/2013,Germany,2/10/1972,41,ROBERT,Anderson,,,,,
19980,M,Married,75001-100000,£632,Casual buyers,12/23/2013,France,1/22/1958,55,ADRIAN,Morgan,,,,,
19981,M,Married,75001-100000,"£1,309",Casual buyers,12/23/2013,Southwest,6/13/1955,58,DWAYNE,Alvarez,,,,,
19982,M,Married,75001-100000,£83,Casual buyers,12/24/2013,Canada,4/7/1973,40,PEDRO,Malhotra,,,,,
19983,M,Married,75001-100000,£7,Casual buyers,12/25/2013,Southwest,8/16/1958,55,ROY,Ramos,,,,,
19984,M,Married,75001-100000,"£2,669",Convinced seekers,12/25/2013,United Kingdom,6/3/1972,41,RAFAEL,Lal,,,,,
19985,M,Married,75001-100000,£71,Casual buyers,12/29/2013,Australia,11/24/1959,54,LANCE,Alonso,,,,,
19986,M,Married,75001-100000,£28,Casual buyers,12/29/2013,Australia,3/10/1971,42,MARC,Ramos,,,,,
19987,M,Married,75001-100000,"£2,739",Convinced seekers,1/1/2014,France,2/12/1957,56,BLAKE,Washington,,,,,
19988,M,Married,75001-100000,"£2,634",Convinced seekers,1/1/2014,Germany,6/28/1965,48,ALEXANDER,Jones,,,,,
19989,M,Married,75001-100000,£36,Casual buyers,1/3/2014,Australia,10/6/1968,45,JACKSON,Hill,,,,,
19990,M,Married,75001-100000,£6,Casual buyers,1/8/2014,Southwest,2/5/1959,54,AUSTIN,Lee,,,,,
19991,M,Married,75001-100000,£35,Casual buyers,1/11/2014,Australia,7/2/1962,51,JORDAN,Campbell,,,,,
19992,M,Married,75001-100000,£14,Casual buyers,1/16/2014,Northwest,8/22/1972,41,BILLY,Alonso,,,,,
19993,M,Married,75001-100000,£54,Casual buyers,1/17/2014,United Kingdom,5/4/1969,44,ROBERT,Hill,,,,,
19994,M,Married,75001-100000,£39,Casual buyers,1/19/2014,Australia,1/3/1941,73,CHRISTOPHER,Walker,,,,,
19995,M,Married,75001-100000,"£2,588",Convinced seekers,1/19/2014,France,1/14/1963,51,MANUEL,Arun,,,,,
19996,M,Married,75001-100000,"£1,914",Brand seekers,1/19/2014,Southwest,10/2/1966,47,JAMES,White,,,,,
19997,M,Married,75001-100000,£891,Casual buyers,1/20/2014,Southwest,7/5/1958,55,JOSEPH,Thompson,,,,,
19998,M,Married,75001-100000,£55,Casual buyers,1/26/2014,Australia,2/9/1961,52,HUNTER,Jackson,,,,,
19999,M,Married,75001-100000,£10,Casual buyers,1/28/2014,United Kingdom,11/13/1965,48,JON,Tang,,,,,
20000,M,Married,75001-100000,£51,Casual buyers,1/30/2014,Southwest,2/10/1946,67,EDWIN,Kumar,,,,,
20001,M,Married,75001-100000,£15,Casual buyers,2/3/2014,Canada,5/16/1944,69,MARSHALL,Cai,,,,,
20002,M,Married,75001-100000,£77,Casual buyers,2/5/2014,France,4/8/1966,47,JON,Yang,,,,,
20003,M,Married,75001-100000,"£2,538",Convinced seekers,2/7/2014,Northwest,12/8/1960,53,ISAIAH,Perez,,,,,
20004,M,Married,75001-100000,£36,Casual buyers,2/7/2014,United Kingdom,4/25/1967,46,JUSTIN,Davis,,,,,
20005,M,Married,75001-100000,£28,Casual buyers,2/8/2014,United Kingdom,6/23/1966,47,RAYMOND,Arthur,,,,,
20006,M,Married,75001-100000,£210,Casual buyers,2/10/2014,Canada,5/16/1944,69,MARSHALL,Cai,,,,,
20007,M,Married,75001-100000,£830,Casual buyers,2/13/2014,United Kingdom,2/8/1958,56,LUKE,Evans,,,,,
20008,M,Married,75001-100000,"£2,678",Convinced seekers,2/18/2014,Australia,11/6/1955,58,JEREMY,Murphy,,,,,
20009,M,Married,75001-100000,"£1,962",Brand seekers,2/19/2014,Northwest,5/5/1954,59,JUSTIN,Martinez,,,,,
20010,M,Married,75001-100000,£40,Casual buyers,2/21/2014,Australia,11/2/1973,40,JASON,Campbell,,,,,
20011,M,Married,75001-100000,£55,Casual buyers,2/21/2014,Canada,11/4/1932,81,JACK,Green,,,,,
20012,M,Married,75001-100000,£891,Casual buyers,2/21/2014,Northwest,4/2/1962,51,RICHARD,Richardson,,,,,
20013,M,Married,75001-100000,£212,Casual buyers,2/22/2014,Canada,4/21/1974,39,ROSS,Sanz,,,,,
20014,M,Married,75001-100000,"£2,564",Convinced seekers,2/28/2014,Southwest,9/9/1968,45,ALEX,Perez,,,,,
20015,M,Married,75001-100000,£30,Casual buyers,3/4/2014,Canada,5/16/1944,69,MARSHALL,Cai,,,,,
20016,M,Married,75001-100000,£76,Casual buyers,3/4/2014,United Kingdom,4/8/1956,57,JASON,King,,,,,
20017,M,Married,75001-100000,£71,Casual buyers,3/5/2014,Canada,5/13/1938,75,RUBEN,Prasad,,,,,
20018,M,Married,75001-100000,£28,Casual buyers,3/5/2014,Canada,5/24/1967,46,ROSS,Sanchez,,,,,
20019,M,Married,75001-100000,£44,Casual buyers,3/6/2014,United Kingdom,11/2/1954,59,AUSTIN,Williams,,,,,
20020,M,Married,75001-100000,£43,Casual buyers,5/16/2014,Canada,3/27/1953,61,JACOB,Miller,,,,,
20021,M,Married,75001-100000,"£2,575",Convinced seekers,5/17/2014,Southwest,5/9/1966,48,ANDREW,Miller,,,,,
20022,M,Married,75001-100000,£80,Casual buyers,5/18/2014,Southwest,11/12/1965,48,ROGER,Pal,,,,,
20023,M,Married,75001-100000,"£2,650",Convinced seekers,5/23/2014,Australia,2/19/1940,74,EDWARD,Barnes,,,,,
20024,M,Married,75001-100000,£39,Casual buyers,5/23/2014,Canada,2/6/1954,60,RICHARD,Sanders,,,,,
20025,M,Married,75001-100000,£65,Casual buyers,5/24/2014,France,6/15/1955,58,SHANE,Malhotra,,,,,
20026,M,Married,75001-100000,£118,Casual buyers,5/27/2014,Canada,4/3/1965,49,MASON,Rivera,,,,,
20027,M,Married,75001-100000,£55,Casual buyers,5/27/2014,Canada,12/16/1969,44,SEAN,Stewart,,,,,
20028,M,Married,75001-100000,£99,Casual buyers,5/28/2014,Southwest,4/27/1944,70,PEDRO,Gill,,,,,
20029,M,Married,75001-100000,£41,Casual buyers,6/1/2014,Canada,12/1/1958,55,JORGE,Guo,,,,,
20030,M,Married,75001-100000,£30,Casual buyers,6/2/2014,United Kingdom,6/15/1962,51,RICHARD,Russell,,,,,
20031,M,Married,75001-100000,£41,Casual buyers,6/6/2014,Northwest,7/22/1960,53,RUBEN,Subram,,,,,
20032,M,Married,75001-100000,£40,Casual buyers,6/7/2014,Canada,4/1/1971,43,GABRIEL,Young,,,,,
20033,M,Married,75001-100000,£30,Casual buyers,6/13/2014,Canada,5/16/1944,70,MARSHALL,Cai,,,,,
20034,M,Married,75001-100000,£41,Casual buyers,6/14/2014,Southwest,2/9/1972,42,RAFAEL,Andersen,,,,,
20035,M,Married,75001-100000,£6,Casual buyers,6/16/2014,United Kingdom,7/12/1946,67,JORDAN,Turner,,,,,
20036,M,Married,75001-100000,£44,Casual buyers,6/18/2014,Southwest,5/21/1970,44,LARRY,Alvarez,,,,,
20037,M,Married,75001-100000,£43,Casual buyers,6/19/2014,Canada,5/16/1944,70,MARSHALL,Cai,,,,,
20038,M,Married,75001-100000,£65,Casual buyers,6/22/2014,Canada,1/18/1964,50,RICHARD,Watson,,,,,
20039,M,Married,75001-100000,£55,Casual buyers,6/24/2014,Canada,8/10/1948,65,JONATHON,Suarez,,,,,
20040,M,Married,75001-100000,£98,Casual buyers,6/26/2014,Canada,4/7/1973,41,PEDRO,Malhotra,,,,,
20041,M,Married,greater than 100000,"£3,954",Convinced seekers,7/8/2011,United Kingdom,5/14/1964,47,EDWARD,Griffin,,,,,
20042,M,Married,greater than 100000,"£3,954",Convinced seekers,7/29/2011,Germany,7/8/1974,37,JON,Gao,,,,,
20043,M,Married,greater than 100000,£773,Casual buyers,7/29/2011,Northwest,11/2/1951,59,MICHEAL,Navarro,,,,,
20044,M,Married,greater than 100000,"£3,954",Convinced seekers,8/9/2011,Australia,2/26/1946,65,ALAN,Chen,,,,,
20045,M,Married,greater than 100000,"£3,954",Convinced seekers,10/20/2011,United Kingdom,9/23/1955,56,HECTOR,Alonso,,,,,
20046,M,Married,greater than 100000,£773,Casual buyers,10/23/2011,Northwest,12/6/1965,45,CLINTON,Serrano,,,,,
20047,M,Married,greater than 100000,"£3,954",Convinced seekers,1/15/2012,Australia,4/18/1948,63,NELSON,Ruiz,,,,,
20048,M,Married,greater than 100000,"£3,954",Convinced seekers,1/15/2012,Germany,5/12/1964,47,STEVEN,Kelly,,,,,
20049,M,Married,greater than 100000,£773,Casual buyers,2/3/2012,France,7/7/1931,80,CHRISTOPHER,Thomas,,,,,
20050,M,Married,greater than 100000,"£3,954",Convinced seekers,2/20/2012,France,9/11/1950,61,NUAN,Zheng,,,,,
20051,M,Married,greater than 100000,"£3,954",Convinced seekers,2/25/2012,United Kingdom,11/19/1966,45,BRYAN,Murphy,,,,,
20052,M,Married,greater than 100000,£773,Casual buyers,3/24/2012,Southwest,6/21/1970,41,DANNY,Alonso,,,,,
20053,M,Married,greater than 100000,£773,Casual buyers,4/1/2012,Southwest,8/7/1973,38,LANCE,Ortega,,,,,
20054,M,Married,greater than 100000,£773,Casual buyers,4/4/2012,Germany,8/9/1968,43,RAYMOND,Fernandez,,,,,
20055,M,Married,greater than 100000,"£3,954",Convinced seekers,5/9/2012,Southwest,7/6/1957,54,JON,Chander,,,,,
20056,M,Married,greater than 100000,"£3,954",Convinced seekers,5/20/2012,France,8/3/1956,55,JON,Zhu,,,,,
20057,M,Married,greater than 100000,"£3,954",Convinced seekers,5/24/2012,Northwest,7/23/1973,38,OMAR,Chander,,,,,
20058,M,Married,greater than 100000,"£1,105",Casual buyers,6/27/2012,France,5/23/1973,39,SHAUN,Shen,,,,,
20059,M,Married,greater than 100000,"£2,411",Brand seekers,7/12/2012,Northwest,7/6/1967,45,GAVIN,Coleman,,,,,
20060,M,Married,greater than 100000,"£1,105",Casual buyers,8/28/2012,United Kingdom,4/8/1949,63,NELSON,Torres,,,,,
20061,M,Married,greater than 100000,"£2,411",Brand seekers,10/8/2012,France,3/10/1933,79,IAN,Cox,,,,,
20062,M,Married,greater than 100000,"£2,411",Brand seekers,11/10/2012,United Kingdom,3/16/1943,69,HUNTER,Martinez,,,,,
20063,M,Married,greater than 100000,"£2,264",Brand seekers,11/18/2012,Australia,3/1/1970,42,LOUIS,Nath,,,,,
20064,M,Married,greater than 100000,"£2,264",Brand seekers,12/21/2012,Australia,12/16/1956,56,BLAKE,Diaz,,,,,
20065,M,Married,greater than 100000,"£1,105",Casual buyers,1/17/2013,France,9/19/1969,43,CLARENCE,Yang,,,,,
20066,M,Married,greater than 100000,"£2,289",Brand seekers,1/27/2013,Australia,3/1/1966,46,TIMOTHY,Watson,,,,,
20067,M,Married,greater than 100000,"£2,411",Brand seekers,2/12/2013,United Kingdom,5/6/1954,58,VINCENT,Sun,,,,,
20068,M,Married,greater than 100000,£865,Casual buyers,3/6/2013,Northwest,5/16/1936,76,STEVEN,Stewart,,,,,
20069,M,Married,greater than 100000,"£2,264",Brand seekers,4/3/2013,Australia,3/12/1961,52,JESSE,Parker,,,,,
20070,M,Married,greater than 100000,"£2,264",Brand seekers,4/4/2013,Australia,10/24/1937,75,RICKY,Munoz,,,,,
20071,M,Married,greater than 100000,£865,Casual buyers,4/23/2013,Southwest,11/23/1962,50,JOHNATHAN,Sanchez,,,,,
20072,M,Married,greater than 100000,£865,Casual buyers,4/25/2013,France,2/16/1958,55,RAYMOND,Malhotra,,,,,
20073,M,Married,greater than 100000,"£2,289",Brand seekers,5/11/2013,Australia,2/12/1951,62,BOB,Gonzalez,,,,,
20074,M,Married,greater than 100000,"£2,289",Brand seekers,5/26/2013,Australia,8/24/1962,50,ELIJAH,Collins,,,,,
20075,M,Married,greater than 100000,"£1,105",Casual buyers,5/27/2013,Southwest,3/4/1961,52,MASON,Gray,,,,,
20076,M,Married,greater than 100000,"£2,564",Convinced seekers,6/12/2013,Northwest,8/20/1948,64,ROY,Jimenez,,,,,
20077,M,Married,greater than 100000,"£2,689",Convinced seekers,6/15/2013,Germany,5/12/1964,49,STEVEN,Kelly,,,,,
20078,M,Married,greater than 100000,£24,Casual buyers,7/5/2013,United Kingdom,6/24/1962,51,NELSON,Vazquez,,,,,
20079,M,Married,greater than 100000,£106,Casual buyers,7/7/2013,France,9/3/1939,73,ISAAC,Richardson,,,,,
20080,M,Married,greater than 100000,£28,Casual buyers,7/11/2013,Australia,9/3/1943,69,ISAAC,Sandberg,,,,,
20081,M,Married,greater than 100000,"£1,293",Casual buyers,7/12/2013,Northwest,11/9/1957,55,SHANE,Sanchez,,,,,
20082,M,Married,greater than 100000,£24,Casual buyers,7/13/2013,Australia,2/7/1957,56,COREY,Kumar,,,,,
20083,M,Married,greater than 100000,£8,Casual buyers,7/21/2013,Australia,6/15/1942,71,IAN,Ward,,,,,
20084,M,Married,greater than 100000,"£2,700",Convinced seekers,8/2/2013,United Kingdom,10/23/1946,66,RAYMOND,Lopez,,,,,
20085,M,Married,greater than 100000,£6,Casual buyers,8/8/2013,Southwest,8/4/1962,51,LOGAN,Davis,,,,,
20086,M,Married,greater than 100000,£35,Casual buyers,8/8/2013,United Kingdom,2/22/1944,69,CLAYTON,Lu,,,,,
20087,M,Married,greater than 100000,£820,Casual buyers,8/13/2013,United Kingdom,7/3/1956,57,WARREN,She,,,,,
20088,M,Married,greater than 100000,£44,Casual buyers,8/21/2013,Northwest,8/21/1969,44,RICARDO,Xie,,,,,
20089,M,Married,greater than 100000,£34,Casual buyers,8/22/2013,Southwest,5/1/1973,40,COLIN,Yang,,,,,
20090,M,Married,greater than 100000,£8,Casual buyers,8/28/2013,Southwest,9/27/1950,62,KRISTOPHER,Garcia,,,,,
20091,M,Married,greater than 100000,£6,Casual buyers,8/31/2013,Southwest,7/15/1953,60,RICARDO,Tang,,,,,
20092,M,Married,greater than 100000,"£1,973",Brand seekers,8/31/2013,Southwest,11/9/1972,40,CARL,Goel,,,,,
20093,M,Married,greater than 100000,£889,Casual buyers,8/31/2013,United Kingdom,7/16/1969,44,JIMMY,Dominguez,,,,,
20094,M,Married,greater than 100000,£15,Casual buyers,9/2/2013,Northwest,8/10/1947,66,WESLEY,Zhao,,,,,
20095,M,Married,greater than 100000,"£2,700",Convinced seekers,9/3/2013,Australia,1/15/1951,62,DERRICK,Martin,,,,,
20096,M,Married,greater than 100000,"£2,598",Convinced seekers,9/3/2013,Northwest,9/7/1971,41,JOE,Hernandez,,,,,
20097,M,Married,greater than 100000,"£2,683",Convinced seekers,9/7/2013,Germany,8/19/1971,42,MARC,Alvarez,,,,,
20098,M,Married,greater than 100000,£4,Casual buyers,9/7/2013,Southwest,7/26/1954,59,RUBEN,Fernandez,,,,,
20099,M,Married,greater than 100000,£95,Casual buyers,9/10/2013,United Kingdom,2/3/1968,45,BRETT,Subram,,,,,
20100,M,Married,greater than 100000,"£2,786",Convinced seekers,9/12/2013,Southwest,9/1/1969,44,CHAD,Raje,,,,,
20101,M,Married,greater than 100000,£94,Casual buyers,9/15/2013,France,6/3/1922,91,DAVID,Jones,,,,,
20102,M,Married,greater than 100000,£8,Casual buyers,9/17/2013,Northwest,9/11/1953,60,JONATHON,Hernandez,,,,,
20103,M,Married,greater than 100000,£44,Casual buyers,9/21/2013,Northwest,10/28/1962,50,CHARLES,Rivera,,,,,
20104,M,Married,greater than 100000,"£1,950",Brand seekers,9/28/2013,Australia,5/9/1943,70,BRYCE,Brooks,,,,,
20105,M,Married,greater than 100000,£28,Casual buyers,9/29/2013,Australia,10/9/1970,42,TERRY,Yuan,,,,,
20106,M,Married,greater than 100000,£729,Casual buyers,9/29/2013,Germany,12/16/1968,44,ROGER,Liang,,,,,
20107,M,Married,greater than 100000,£6,Casual buyers,10/3/2013,Northwest,8/19/1971,42,EVAN,King,,,,,
20108,M,Married,greater than 100000,"£2,653",Convinced seekers,10/18/2013,Germany,12/16/1968,44,ROGER,Liang,,,,,
20109,M,Married,greater than 100000,£44,Casual buyers,10/18/2013,Germany,6/3/1971,42,COLIN,Lal,,,,,
20110,M,Married,greater than 100000,"£1,965",Brand seekers,10/22/2013,Northwest,6/22/1960,53,NATHAN,Wright,,,,,
20111,M,Married,greater than 100000,"£2,627",Convinced seekers,10/23/2013,United Kingdom,10/24/1957,55,WILLIE,Chander,,,,,
20112,M,Married,75001-100000,£66,Casual buyers,5/28/2014,United Kingdom,3/25/1941,73,TONY,Chander,,,,,
20113,M,Married,75001-100000,"£2,566",Convinced seekers,5/30/2014,Southwest,12/28/1942,71,WILLIAM,Lee,,,,,
20114,M,Married,75001-100000,£80,Casual buyers,6/1/2014,Northwest,5/28/1967,47,JULIAN,Barnes,,,,,
20115,M,Married,75001-100000,£36,Casual buyers,6/2/2014,Germany,3/26/1950,64,PHILLIP,Raman,,,,,
20116,M,Married,75001-100000,£60,Casual buyers,6/7/2014,Canada,2/6/1954,60,RICHARD,Sanders,,,,,
20117,M,Married,75001-100000,£36,Casual buyers,6/8/2014,Canada,11/13/1954,59,ALEX,Nelson,,,,,
20118,M,Married,75001-100000,£63,Casual buyers,6/9/2014,United Kingdom,6/6/1957,57,ALEX,Campbell,,,,,
20119,M,Married,75001-100000,£99,Casual buyers,6/13/2014,Northwest,9/23/1959,54,ROY,Blanco,,,,,
20120,M,Married,75001-100000,£10,Casual buyers,6/14/2014,Australia,12/7/1966,47,JOSE,Taylor,,,,,
20121,M,Married,75001-100000,£40,Casual buyers,6/22/2014,Australia,10/2/1955,58,BOBBY,Rodriguez,,,,,
20122,M,Married,75001-100000,£71,Casual buyers,6/26/2014,Germany,4/14/1954,60,RYAN,Garcia,,,,,
20123,M,Married,75001-100000,£9,Casual buyers,6/28/2014,Australia,7/4/1954,59,ROY,Raman,,,,,
20124,M,Married,75001-100000,£43,Casual buyers,6/28/2014,Australia,7/2/1962,51,JORDAN,Campbell,,,,,
20125,M,Married,greater than 100000,"£3,954",Convinced seekers,7/20/2011,Germany,8/18/1961,49,COLIN,Anand,,,,,
20126,M,Married,greater than 100000,"£3,954",Convinced seekers,8/10/2011,Australia,10/8/1963,47,KEVIN,Lopez,,,,,
20127,M,Married,greater than 100000,£773,Casual buyers,8/16/2011,Southwest,9/13/1971,39,MICHEAL,Gutierrez,,,,,
20128,M,Married,greater than 100000,"£3,954",Convinced seekers,8/18/2011,Australia,5/4/1964,47,ROBERT,Lee,,,,,
20129,M,Married,greater than 100000,"£3,954",Convinced seekers,9/2/2011,Australia,8/11/1971,40,DENNIS,Ye,,,,,
20130,M,Married,greater than 100000,"£3,954",Convinced seekers,10/12/2011,Australia,8/10/1936,75,CHRISTOPHER,Martinez,,,,,
20131,M,Married,greater than 100000,£773,Casual buyers,11/21/2011,Germany,12/1/1944,66,SHANE,Kovar,,,,,
20132,M,Married,greater than 100000,"£3,954",Convinced seekers,12/16/2011,Australia,3/20/1950,61,CRAIG,Carlson,,,,,
20133,M,Married,greater than 100000,"£3,757",Convinced seekers,12/16/2011,Australia,11/25/1972,39,ROSS,Arun,,,,,
20134,M,Married,greater than 100000,"£3,954",Convinced seekers,12/21/2011,Australia,1/15/1951,60,DERRICK,Martin,,,,,
20135,M,Married,greater than 100000,"£3,954",Convinced seekers,1/2/2012,Australia,9/13/1945,66,DERRICK,Ruiz,,,,,
20136,M,Married,greater than 100000,"£3,954",Convinced seekers,3/17/2012,Australia,2/11/1945,67,GEORGE,Mehta,,,,,
20137,M,Married,greater than 100000,"£2,289",Brand seekers,6/2/2012,Canada,9/5/1949,62,GEORGE,Patel,,,,,
20138,M,Married,greater than 100000,"£2,411",Brand seekers,7/24/2012,Germany,1/24/1956,56,ISAAC,Evans,,,,,
20139,M,Married,greater than 100000,"£2,700",Convinced seekers,8/25/2012,Germany,8/19/1971,41,MARC,Alvarez,,,,,
20140,M,Married,greater than 100000,"£2,264",Brand seekers,9/24/2012,United Kingdom,7/3/1956,56,WARREN,She,,,,,
20141,M,Married,greater than 100000,"£2,411",Brand seekers,11/18/2012,France,11/16/1953,59,RANDALL,Gill,,,,,
20142,M,Married,greater than 100000,"£2,411",Brand seekers,11/27/2012,Germany,2/10/1956,56,LOGAN,Mitchell,,,,,
20143,M,Married,greater than 100000,"£1,105",Casual buyers,2/2/2013,Northwest,3/16/1963,49,LUCAS,Torres,,,,,
20144,M,Married,greater than 100000,"£1,105",Casual buyers,3/15/2013,Germany,6/25/1953,59,PHILIP,Navarro,,,,,
20145,M,Married,greater than 100000,£865,Casual buyers,3/18/2013,France,4/20/1954,58,DOUGLAS,Perez,,,,,
20146,M,Married,greater than 100000,"£2,700",Convinced seekers,4/5/2013,United Kingdom,10/22/1944,68,RANDY,Ma,,,,,
20147,M,Married,greater than 100000,"£2,411",Brand seekers,4/5/2013,United Kingdom,3/26/1959,54,WESLEY,Zeng,,,,,
20148,M,Married,greater than 100000,"£1,105",Casual buyers,4/12/2013,Northwest,12/20/1945,67,LAWRENCE,Navarro,,,,,
20149,M,Married,greater than 100000,"£2,264",Brand seekers,4/26/2013,Australia,10/14/1954,58,BRYAN,Rivera,,,,,
